order_id,order_date,ship_date,customer_name,segment,category,sales,quantity,discount,profit,shipping_cost,order_priority
US-2012-155369,19/04/2012,25/04/2012,Patrick Gardner,Consumer,Office Supplies,20,2,0.8,-52.8336,1.1,Medium
KG-2012-2770,19/04/2012,25/04/2012,Valerie Mitchum,Home Office,Furniture,16,1,0,1.89,0.75,Medium
KG-2012-2770,19/04/2012,25/04/2012,Valerie Mitchum,Home Office,Office Supplies,9,2,0,0,0.57,Medium
KG-2012-2770,19/04/2012,25/04/2012,Valerie Mitchum,Home Office,Office Supplies,11,1,0,2.16,0.12,Medium
ID-2012-82393,20/04/2012,22/04/2012,Craig Leslie,Home Office,Furniture,557,2,0.4,-306.216,177.36,Critical
MX-2012-150910,20/04/2012,21/04/2012,Jenna Caffey,Consumer,Technology,"1,264",5,0.002,301.466,140.52,High
ES-2012-1951025,20/04/2012,23/04/2012,Mitch Gastineau,Corporate,Furniture,"1,087",3,0,119.52,111.52,Critical
MX-2012-141341,20/04/2012,25/04/2012,Roy Skaria,Home Office,Technology,961,6,0.002,17.27328,95.04,Medium
US-2012-101301,20/04/2012,22/04/2012,Beth Paige,Consumer,Technology,231,3,0.402,-104.95572,83.15,Critical
ID-2012-82393,20/04/2012,22/04/2012,Craig Leslie,Home Office,Furniture,130,2,0.4,-21.708,36.71,Critical
CA-2012-149342,20/04/2012,25/04/2012,Theresa Swint,Corporate,Furniture,595,6,0,297.69,31.68,Medium
ES-2012-1552977,20/04/2012,26/04/2012,Rob Williams,Corporate,Technology,377,3,0,82.98,30.39,Medium
US-2012-142475,20/04/2012,20/04/2012,Joseph Holt,Consumer,Furniture,198,7,0.2,-17.36,24.39,Critical
CA-2012-149342,20/04/2012,25/04/2012,Theresa Swint,Corporate,Technology,288,3,0,77.7519,19.91,Medium
ES-2012-3840924,20/04/2012,24/04/2012,Fred Chung,Corporate,Technology,202,5,0.15,44.9775,18.62,Medium
CA-2012-109169,20/04/2012,24/04/2012,Olvera Toch,Consumer,Office Supplies,181,2,0,81.432,14.99,Medium
IN-2012-57137,20/04/2012,25/04/2012,Dan Reichenbach,Corporate,Technology,121,2,0.17,35.043,14.15,Medium
CA-2012-142433,20/04/2012,25/04/2012,Erica Smith,Consumer,Office Supplies,117,3,0.2,44.046,12.54,High
MX-2012-150910,20/04/2012,21/04/2012,Jenna Caffey,Consumer,Office Supplies,45,3,0,20.16,6.99,High
ES-2012-4668554,20/04/2012,22/04/2012,Stefanie Holloman,Corporate,Office Supplies,63,2,0,13.74,6.82,High
MX-2012-150910,20/04/2012,21/04/2012,Jenna Caffey,Consumer,Office Supplies,25,1,0,5.94,3.4,High
MX-2012-150910,20/04/2012,21/04/2012,Jenna Caffey,Consumer,Office Supplies,15,3,0,6.06,3.01,High
MX-2012-104276,20/04/2012,20/04/2012,Mitch Webber,Consumer,Office Supplies,15,3,0,6.9,1.8,High
ES-2012-3840924,20/04/2012,24/04/2012,Fred Chung,Corporate,Office Supplies,48,2,0,5.7,1.47,Medium
MX-2012-150910,20/04/2012,21/04/2012,Jenna Caffey,Consumer,Office Supplies,26,3,0,0.48,1.19,High
CA-2012-149342,20/04/2012,25/04/2012,Theresa Swint,Corporate,Office Supplies,13,2,0,6.2208,0.87,Medium
IN-2012-38132,21/04/2012,24/04/2012,Nat Carroll,Consumer,Technology,228,3,0,86.67,61.93,High
CA-2012-107678,21/04/2012,28/04/2012,Juliana Krohn,Consumer,Technology,470,5,0,131.586,15.3,Medium
CA-2012-107678,21/04/2012,28/04/2012,Juliana Krohn,Consumer,Furniture,210,3,0,35.6796,13.72,Medium
CA-2012-107678,21/04/2012,28/04/2012,Juliana Krohn,Consumer,Furniture,192,2,0,51.8292,12.1,Medium
MX-2012-138191,21/04/2012,25/04/2012,Sam Zeldin,Home Office,Furniture,126,4,0,36.64,9.37,Medium
IN-2012-82813,21/04/2012,23/04/2012,Troy Blackwell,Consumer,Technology,61,2,0,23.76,7.61,High
IN-2012-38132,21/04/2012,24/04/2012,Nat Carroll,Consumer,Office Supplies,200,5,0,94.05,6.21,High
US-2012-127908,21/04/2012,23/04/2012,Karen Carlisle,Corporate,Office Supplies,27,3,0.2,2.976,4.88,High
CA-2012-107678,21/04/2012,28/04/2012,Juliana Krohn,Consumer,Office Supplies,21,3,0,9.798,1.33,Medium
US-2012-127908,21/04/2012,23/04/2012,Karen Carlisle,Corporate,Office Supplies,44,3,0.2,-2.22,1.02,High
MX-2012-105956,21/04/2012,26/04/2012,Susan Pistek,Consumer,Office Supplies,29,5,0,12.8,0.86,Medium
ES-2012-2183106,22/04/2012,26/04/2012,David Kendrick,Corporate,Technology,"4,748",14,0.1,844.116,315.29,Medium
MX-2012-129672,22/04/2012,25/04/2012,Dario Medina,Corporate,Technology,346,4,0,155.68,42.49,Medium
MX-2012-129672,22/04/2012,25/04/2012,Dario Medina,Corporate,Furniture,681,6,0,224.64,38.69,Medium
IT-2012-4831874,22/04/2012,27/04/2012,Kunst Miller,Consumer,Office Supplies,205,8,0.5,-90.48,13.9,Medium
ES-2012-2183106,22/04/2012,26/04/2012,David Kendrick,Corporate,Office Supplies,241,5,0.1,40.23,8.29,Medium
ES-2012-2183106,22/04/2012,26/04/2012,David Kendrick,Corporate,Office Supplies,100,2,0.2,24.996,7.8,Medium
CA-2012-151253,22/04/2012,26/04/2012,Annie Zypern,Consumer,Office Supplies,64,3,0,16.6764,7.61,High
ES-2012-2183106,22/04/2012,26/04/2012,David Kendrick,Corporate,Office Supplies,101,7,0.1,-6.804,6.83,Medium
CA-2012-151253,22/04/2012,26/04/2012,Annie Zypern,Consumer,Technology,89,3,0.2,7.7679,6.04,High
MX-2012-129672,22/04/2012,25/04/2012,Dario Medina,Corporate,Office Supplies,36,2,0,8.64,5.43,Medium
MX-2012-129672,22/04/2012,25/04/2012,Dario Medina,Corporate,Office Supplies,28,3,0,4.14,2.96,Medium
IT-2012-4831874,22/04/2012,27/04/2012,Kunst Miller,Consumer,Office Supplies,29,4,0.5,-26.76,1.83,Medium
MX-2012-129672,22/04/2012,25/04/2012,Dario Medina,Corporate,Office Supplies,6,2,0,2.44,1.13,Medium
MX-2012-167122,23/04/2012,27/04/2012,Marina Lichtenstein,Corporate,Technology,"1,220",7,0.002,266.35588,103.26,High
US-2012-152772,23/04/2012,25/04/2012,Mitch Webber,Consumer,Technology,199,8,0.2,-49.632,46.05,Medium
ES-2012-5824366,23/04/2012,27/04/2012,Lela Donovan,Corporate,Technology,415,5,0,66.3,28.94,Medium
MX-2012-167122,23/04/2012,27/04/2012,Marina Lichtenstein,Corporate,Furniture,183,3,0,20.16,23.55,High
ES-2012-1517831,23/04/2012,27/04/2012,Cathy Prescott,Corporate,Office Supplies,333,9,0,76.41,11.51,Medium
ES-2012-3263566,23/04/2012,25/04/2012,Bill Eplett,Home Office,Office Supplies,61,2,0,27.84,9.58,Medium
ES-2012-1517831,23/04/2012,27/04/2012,Cathy Prescott,Corporate,Office Supplies,73,3,0.1,10.476,5.16,Medium
IR-2012-1430,23/04/2012,28/04/2012,Susan MacKendrick,Consumer,Office Supplies,53,2,0,21.6,4.67,High
IR-2012-1430,23/04/2012,28/04/2012,Susan MacKendrick,Consumer,Office Supplies,30,1,0,5.7,3.61,High
IR-2012-1430,23/04/2012,28/04/2012,Susan MacKendrick,Consumer,Office Supplies,26,1,0,8.64,2.72,High
IR-2012-1430,23/04/2012,28/04/2012,Susan MacKendrick,Consumer,Office Supplies,14,1,0,5.85,2.31,High
ES-2012-1157133,23/04/2012,27/04/2012,Nora Paige,Consumer,Office Supplies,21,3,0.1,7.281,1.95,Medium
IN-2012-86999,23/04/2012,30/04/2012,Randy Ferguson,Corporate,Office Supplies,29,4,0.4,0.432,1.04,Medium
IR-2012-1430,23/04/2012,28/04/2012,Susan MacKendrick,Consumer,Office Supplies,13,2,0,3.3,0.57,High
MX-2012-153325,24/04/2012,27/04/2012,Michael Moore,Consumer,Furniture,672,7,0.2,75.628,158.84,Medium
MX-2012-153325,24/04/2012,27/04/2012,Michael Moore,Consumer,Furniture,274,3,0.2,-48.024,66.7,Medium
ID-2012-62345,24/04/2012,27/04/2012,Frank Olsen,Consumer,Office Supplies,559,5,0.17,80.7315,66.65,High
ID-2012-62345,24/04/2012,27/04/2012,Frank Olsen,Consumer,Furniture,185,10,0.27,-30.645,35.26,High
AL-2012-8670,24/04/2012,30/04/2012,Marina Lichtenstein,Corporate,Furniture,364,1,0,39.99,33.38,Medium
MX-2012-153325,24/04/2012,27/04/2012,Michael Moore,Consumer,Furniture,159,2,0.2,3.976,20.18,Medium
IN-2012-31741,24/04/2012,26/04/2012,Noah Childs,Corporate,Office Supplies,108,4,0,47.52,15.8,Medium
ID-2012-25567,24/04/2012,26/04/2012,Carol Darley,Consumer,Office Supplies,103,4,0.47,3.7776,14.05,High
ES-2012-1923654,24/04/2012,29/04/2012,Erin Smith,Corporate,Office Supplies,129,5,0.5,-121.8,12.74,High
ES-2012-4741193,24/04/2012,28/04/2012,Gene McClure,Consumer,Office Supplies,60,5,0,1.05,9.95,High
ES-2012-4741068,24/04/2012,29/04/2012,Mike Vittorini,Consumer,Office Supplies,84,5,0.1,33.675,8.24,Medium
AL-2012-8670,24/04/2012,30/04/2012,Marina Lichtenstein,Corporate,Office Supplies,106,4,0,43.32,6.73,Medium
IN-2012-31741,24/04/2012,26/04/2012,Noah Childs,Corporate,Technology,84,2,0,11.76,5.67,Medium
ID-2012-25567,24/04/2012,26/04/2012,Carol Darley,Consumer,Office Supplies,43,3,0.47,-7.3431,5.53,High
MZ-2012-3840,24/04/2012,29/04/2012,Eudokia Martin,Corporate,Office Supplies,77,2,0,33.96,4.67,Medium
ES-2012-1923654,24/04/2012,29/04/2012,Erin Smith,Corporate,Office Supplies,28,4,0.5,-24.84,4.54,High
MX-2012-168144,24/04/2012,29/04/2012,Cyma Kinney,Corporate,Office Supplies,48,5,0,0.9,4.33,High
CA-2012-118227,24/04/2012,28/04/2012,Deborah Brumfield,Home Office,Office Supplies,26,1,0,7.5371,4.02,High
US-2012-142216,24/04/2012,30/04/2012,Alan Dominguez,Home Office,Furniture,51,5,0.4,-32.92,3.93,Medium
MX-2012-153325,24/04/2012,27/04/2012,Michael Moore,Consumer,Office Supplies,28,3,0,11.7,3.88,Medium
US-2012-142216,24/04/2012,30/04/2012,Alan Dominguez,Home Office,Office Supplies,38,4,0.4,-5.136,2.41,Medium
ID-2012-25567,24/04/2012,26/04/2012,Carol Darley,Consumer,Office Supplies,15,6,0.47,-3.6792,2.39,High
ES-2012-5384501,24/04/2012,29/04/2012,Bruce Degenhardt,Consumer,Office Supplies,51,8,0,1.92,2.21,Medium
ES-2012-1923654,24/04/2012,29/04/2012,Erin Smith,Corporate,Office Supplies,15,1,0.5,-4.425,1.76,High
ES-2012-1923654,24/04/2012,29/04/2012,Erin Smith,Corporate,Office Supplies,15,2,0.5,-1.5,1.28,High
MX-2012-168144,24/04/2012,29/04/2012,Cyma Kinney,Corporate,Office Supplies,6,2,0,1.44,0.63,High
AL-2012-8670,24/04/2012,30/04/2012,Marina Lichtenstein,Corporate,Office Supplies,6,1,0,1.65,0.37,Medium
SF-2012-9560,25/04/2012,30/04/2012,Cari MacIntyre,Corporate,Furniture,"2,183",6,0,327.24,232.24,Medium
ID-2012-39875,25/04/2012,27/04/2012,Theone Pippenger,Consumer,Furniture,"1,760",5,0.3,-326.97,224.8,High
IR-2012-2200,25/04/2012,25/04/2012,Kunst Miller,Consumer,Furniture,"1,647",4,0,625.8,213.37,High
IN-2012-11210,25/04/2012,30/04/2012,Janet Molinari,Corporate,Technology,579,5,0,225.9,104.17,High
IN-2012-11210,25/04/2012,30/04/2012,Janet Molinari,Corporate,Office Supplies,316,7,0,47.25,59.1,High
IN-2012-11210,25/04/2012,30/04/2012,Janet Molinari,Corporate,Office Supplies,243,5,0,43.65,39.73,High
MX-2012-136112,25/04/2012,30/04/2012,Rick Duston,Consumer,Office Supplies,276,8,0,5.44,30.15,Medium
US-2012-156356,25/04/2012,27/04/2012,Rick Bensley,Home Office,Furniture,142,5,0.2,-12.4,28.97,High
CA-2012-130365,25/04/2012,29/04/2012,Zuschuss Carroll,Consumer,Office Supplies,221,2,0.2,-55.256,23.73,High
CA-2012-130365,25/04/2012,29/04/2012,Zuschuss Carroll,Consumer,Furniture,128,3,0.3,-23.7822,18.77,High
CA-2012-153878,25/04/2012,30/04/2012,Trudy Schmidt,Consumer,Office Supplies,272,5,0,76.272,17.85,High
US-2012-156356,25/04/2012,27/04/2012,Rick Bensley,Home Office,Furniture,103,3,0.2,26.916,17.31,High
MX-2012-136112,25/04/2012,30/04/2012,Rick Duston,Consumer,Technology,521,3,0,104.1,16.53,Medium
ID-2012-39875,25/04/2012,27/04/2012,Theone Pippenger,Consumer,Office Supplies,97,2,0,20.4,15.71,High
SF-2012-9560,25/04/2012,30/04/2012,Cari MacIntyre,Corporate,Furniture,299,2,0,95.7,14.99,Medium
MX-2012-136112,25/04/2012,30/04/2012,Rick Duston,Consumer,Furniture,91,12,0.4,15.072,10.38,Medium
CA-2012-112557,25/04/2012,28/04/2012,John Lucas,Consumer,Office Supplies,206,3,0,90.8292,8.77,Medium
MX-2012-134929,25/04/2012,30/04/2012,Larry Hughes,Consumer,Office Supplies,105,6,0,3.12,7.27,Medium
IN-2012-11210,25/04/2012,30/04/2012,Janet Molinari,Corporate,Furniture,51,2,0,7.56,6.73,High
CA-2012-153878,25/04/2012,30/04/2012,Trudy Schmidt,Consumer,Office Supplies,58,5,0,16.17,6.49,High
CA-2012-115420,25/04/2012,2/5/2012,Linda Southworth,Corporate,Office Supplies,21,2,0,9.8164,2.31,Low
CA-2012-143602,25/04/2012,28/04/2012,Jill Stevenson,Corporate,Office Supplies,14,3,0.2,4.5318,1.91,Critical
IN-2012-55289,25/04/2012,29/04/2012,Maureen Gnade,Consumer,Office Supplies,32,3,0.1,13.095,1.5,High
IT-2012-5580946,25/04/2012,27/04/2012,Sung Pak,Corporate,Office Supplies,155,5,0.5,-31.2,1.19,Medium
ES-2012-3876991,26/04/2012,28/04/2012,Thomas Seio,Corporate,Office Supplies,218,5,0.1,7.26,92.22,Critical
US-2012-134026,26/04/2012,2/5/2012,Joel Eaton,Consumer,Furniture,832,8,0.2,-114.3912,81.61,Medium
ES-2012-1929989,26/04/2012,30/04/2012,Vivek Sundaresam,Consumer,Furniture,335,3,0.1,148.671,58.11,High
ES-2012-3374683,26/04/2012,30/04/2012,Julia West,Consumer,Office Supplies,"1,145",6,0.1,356.22,57.48,Medium
US-2012-114839,26/04/2012,30/04/2012,Pierre Wener,Consumer,Furniture,408,2,0.3,-5.8346,33.59,Medium
ES-2012-3876991,26/04/2012,28/04/2012,Thomas Seio,Corporate,Office Supplies,75,6,0,5.94,31.28,Critical
ES-2012-3876991,26/04/2012,28/04/2012,Thomas Seio,Corporate,Office Supplies,106,2,0,38.04,28.41,Critical
CA-2012-122266,26/04/2012,30/04/2012,Sue Ann Reed,Consumer,Furniture,192,1,0.45,-76.6062,22.56,Medium
CA-2012-137302,26/04/2012,1/5/2012,Bart Watters,Corporate,Technology,312,3,0.2,38.997,21.99,Medium
ES-2012-3876991,26/04/2012,28/04/2012,Thomas Seio,Corporate,Technology,150,1,0.1,-11.703,21.98,Critical
IN-2012-86411,26/04/2012,30/04/2012,Mike Kennedy,Consumer,Furniture,198,4,0,43.44,21.58,Medium
IN-2012-86411,26/04/2012,30/04/2012,Mike Kennedy,Consumer,Office Supplies,206,4,0,20.52,20.19,Medium
ES-2012-3374683,26/04/2012,30/04/2012,Julia West,Consumer,Technology,523,3,0,177.66,19.88,Medium
ID-2012-66643,26/04/2012,30/04/2012,Pauline Webber,Corporate,Furniture,193,3,0.27,52.848,18.07,Medium
IT-2012-1180980,26/04/2012,1/5/2012,Lycoris Saunders,Consumer,Technology,174,2,0.5,-104.4,16.66,Medium
ES-2012-3876991,26/04/2012,28/04/2012,Thomas Seio,Corporate,Office Supplies,53,2,0,4.74,14.89,Critical
US-2012-134026,26/04/2012,2/5/2012,Joel Eaton,Consumer,Office Supplies,73,1,0.2,-18.196,7.31,Medium
IN-2012-86411,26/04/2012,30/04/2012,Mike Kennedy,Consumer,Furniture,111,2,0,27.72,6.74,Medium
IT-2012-1180980,26/04/2012,1/5/2012,Lycoris Saunders,Consumer,Furniture,88,2,0.2,15.384,6.11,Medium
IN-2012-86411,26/04/2012,30/04/2012,Mike Kennedy,Consumer,Technology,79,2,0,35.58,5.64,Medium
US-2012-134026,26/04/2012,2/5/2012,Joel Eaton,Consumer,Furniture,97,2,0.2,1.213,5.04,Medium
CA-2012-137302,26/04/2012,1/5/2012,Bart Watters,Corporate,Furniture,64,3,0.2,6.3936,4.7,Medium
CA-2012-137302,26/04/2012,1/5/2012,Bart Watters,Corporate,Office Supplies,60,3,0,15.4752,4.15,Medium
CA-2012-137302,26/04/2012,1/5/2012,Bart Watters,Corporate,Office Supplies,50,3,0.2,17.6232,3.33,Medium
ES-2012-5916678,26/04/2012,29/04/2012,Brad Eason,Home Office,Office Supplies,11,1,0,1.65,2.32,High
ID-2012-66643,26/04/2012,30/04/2012,Pauline Webber,Corporate,Office Supplies,33,3,0.47,-11.34,1.76,Medium
CA-2012-122266,26/04/2012,30/04/2012,Sue Ann Reed,Consumer,Office Supplies,3,1,0.2,0.4264,0.13,Medium
IN-2012-21836,27/04/2012,3/5/2012,Delfina Latchford,Consumer,Furniture,467,1,0,219.69,86.11,Low
CA-2012-124450,27/04/2012,3/5/2012,Greg Tran,Consumer,Furniture,"1,268",3,0,316.8825,83.04,Medium
CA-2012-124450,27/04/2012,3/5/2012,Greg Tran,Consumer,Technology,"1,380",8,0,648.5624,75.71,Medium
IN-2012-21836,27/04/2012,3/5/2012,Delfina Latchford,Consumer,Technology,191,1,0,82.17,40.78,Low
IN-2012-69744,27/04/2012,1/5/2012,Meg Tillman,Consumer,Office Supplies,225,6,0.17,83.9952,27.25,Medium
ES-2012-5336654,27/04/2012,4/5/2012,Robert Marley,Home Office,Technology,254,5,0,4.95,25.46,Medium
IN-2012-21836,27/04/2012,3/5/2012,Delfina Latchford,Consumer,Office Supplies,133,3,0,2.61,17.03,Low
IZ-2012-6610,27/04/2012,1/5/2012,Linda Cazamias,Corporate,Office Supplies,560,1,0,123.12,16.87,Medium
US-2012-151372,27/04/2012,2/5/2012,Alan Shonely,Consumer,Technology,153,2,0.202,36.12752,14.25,Medium
MX-2012-132990,27/04/2012,3/5/2012,Jim Kriz,Home Office,Office Supplies,122,3,0,19.44,10.8,Medium
US-2012-151372,27/04/2012,2/5/2012,Alan Shonely,Consumer,Office Supplies,125,5,0.2,-0.06,10.19,Medium
ES-2012-1324546,27/04/2012,1/5/2012,Sanjit Chand,Consumer,Office Supplies,110,2,0,19.74,9.46,Medium
ES-2012-1324546,27/04/2012,1/5/2012,Sanjit Chand,Consumer,Technology,93,2,0,14.94,8.82,Medium
IN-2012-84906,27/04/2012,29/04/2012,Dave Poirier,Corporate,Office Supplies,104,2,0,32.1,7.78,Medium
US-2012-168627,27/04/2012,2/5/2012,Alan Shonely,Consumer,Office Supplies,63,5,0.6,-62.78,6.11,Medium
ES-2012-1763830,27/04/2012,28/04/2012,Eugene Moren,Home Office,Office Supplies,39,2,0.6,-12.6,6.1,Medium
US-2012-168627,27/04/2012,2/5/2012,Alan Shonely,Consumer,Technology,77,2,0.602,-40.76848,6.06,Medium
ES-2012-3337263,27/04/2012,2/5/2012,Sarah Brown,Consumer,Office Supplies,173,4,0.1,44.16,5.21,Medium
HU-2012-1810,27/04/2012,29/04/2012,Pauline Webber,Corporate,Office Supplies,27,1,0,1.05,4.41,High
ES-2012-1763830,27/04/2012,28/04/2012,Eugene Moren,Home Office,Office Supplies,34,3,0.5,-1.395,4.23,Medium
IT-2012-2539640,27/04/2012,2/5/2012,Juliana Krohn,Consumer,Office Supplies,83,5,0,33.75,4.09,Medium
CA-2012-151841,27/04/2012,2/5/2012,Tony Chapman,Home Office,Office Supplies,44,5,0.2,3.267,3.98,Medium
ES-2012-5336654,27/04/2012,4/5/2012,Robert Marley,Home Office,Office Supplies,50,3,0,13.95,3.52,Medium
ES-2012-2471764,27/04/2012,2/5/2012,Stewart Carmichael,Corporate,Office Supplies,31,1,0,4.05,3.48,Medium
ES-2012-5336654,27/04/2012,4/5/2012,Robert Marley,Home Office,Office Supplies,43,4,0,0,2.41,Medium
IN-2012-21836,27/04/2012,3/5/2012,Delfina Latchford,Consumer,Office Supplies,21,1,0,9.87,1.81,Low
ES-2012-5336654,27/04/2012,4/5/2012,Robert Marley,Home Office,Office Supplies,27,2,0,9,1.44,Medium
CA-2012-124450,27/04/2012,3/5/2012,Greg Tran,Consumer,Office Supplies,23,3,0,8.8686,1.42,Medium
ES-2012-2471764,27/04/2012,2/5/2012,Stewart Carmichael,Corporate,Office Supplies,44,3,0,9.54,1.14,Medium
IT-2012-2539640,27/04/2012,2/5/2012,Juliana Krohn,Consumer,Office Supplies,13,2,0,3.3,0.99,Medium
ES-2012-5336654,27/04/2012,4/5/2012,Robert Marley,Home Office,Office Supplies,27,4,0,3.96,0.88,Medium
RS-2012-6790,27/04/2012,30/04/2012,Luke Schmidt,Corporate,Office Supplies,50,1,0,11.91,0.85,Medium
IN-2012-34100,27/04/2012,1/5/2012,Lena Hernandez,Consumer,Office Supplies,18,1,0.1,7.599,0.8,Medium
IN-2012-28668,27/04/2012,27/04/2012,Lena Creighton,Consumer,Office Supplies,7,1,0,0.57,0.72,Medium
CA-2012-151841,27/04/2012,2/5/2012,Tony Chapman,Home Office,Office Supplies,6,2,0.2,0.73,0.36,Medium
US-2012-155439,28/04/2012,5/5/2012,Anna Gayman,Consumer,Technology,"1,208",8,0.402,-286.88704,187.69,Low
CA-2012-120782,28/04/2012,1/5/2012,Shirley Daniels,Home Office,Office Supplies,"3,813",3,0,1906.485,102.76,Medium
MX-2012-126053,28/04/2012,1/5/2012,George Bell,Corporate,Furniture,428,6,0,137.04,42.94,High
ES-2012-2456263,28/04/2012,4/5/2012,Thais Sissman,Consumer,Technology,426,5,0,4.2,33.8,Medium
IN-2012-51201,28/04/2012,3/5/2012,Giulietta Dortch,Corporate,Technology,225,3,0.1,34.947,19.43,High
US-2012-149783,28/04/2012,2/5/2012,Daniel Raglin,Home Office,Furniture,161,7,0.4,-58.968,14.57,Medium
IT-2012-5235697,28/04/2012,4/5/2012,Greg Tran,Consumer,Office Supplies,174,9,0,10.26,11.79,Medium
MX-2012-126053,28/04/2012,1/5/2012,George Bell,Corporate,Office Supplies,52,3,0,1.56,10.39,High
IN-2012-51201,28/04/2012,3/5/2012,Giulietta Dortch,Corporate,Office Supplies,284,8,0.1,37.608,9.12,High
ES-2012-2456263,28/04/2012,4/5/2012,Thais Sissman,Consumer,Office Supplies,83,3,0,18.27,7.76,Medium
ID-2012-21248,28/04/2012,28/04/2012,Alan Schoenberger,Corporate,Office Supplies,24,6,0.17,5.2722,6.59,Medium
US-2012-155439,28/04/2012,5/5/2012,Anna Gayman,Consumer,Office Supplies,50,5,0.4,-31.48,6.28,Low
MX-2012-115056,28/04/2012,30/04/2012,Anthony Witt,Consumer,Office Supplies,78,5,0,35.2,5.84,Medium
CA-2012-120782,28/04/2012,1/5/2012,Shirley Daniels,Home Office,Office Supplies,187,1,0.1,41.496,5.66,Medium
ID-2012-21248,28/04/2012,28/04/2012,Alan Schoenberger,Corporate,Office Supplies,41,1,0.17,-6.3732,5.05,Medium
RO-2012-2350,28/04/2012,1/5/2012,Bryan Spruell,Home Office,Office Supplies,64,2,0,17.82,3.73,High
MX-2012-125143,28/04/2012,2/5/2012,Jasper Cacioppo,Consumer,Office Supplies,29,3,0,0.84,3.53,Medium
IN-2012-51201,28/04/2012,3/5/2012,Giulietta Dortch,Corporate,Office Supplies,38,2,0.1,16.896,2.81,High
CA-2012-130792,28/04/2012,5/5/2012,Russell Applegate,Consumer,Office Supplies,24,3,0.2,2.6811,2.22,Medium
MZ-2012-9980,28/04/2012,2/5/2012,Aaron Smayling,Corporate,Office Supplies,15,1,0,0.3,1.91,Medium
ES-2012-2456263,28/04/2012,4/5/2012,Thais Sissman,Consumer,Office Supplies,19,1,0,4.71,1.81,Medium
MX-2012-115056,28/04/2012,30/04/2012,Anthony Witt,Consumer,Office Supplies,10,1,0,1.28,1.19,Medium
ES-2012-2456263,28/04/2012,4/5/2012,Thais Sissman,Consumer,Office Supplies,40,2,0,10.44,1.14,Medium
US-2012-149783,28/04/2012,2/5/2012,Daniel Raglin,Home Office,Office Supplies,26,4,0.4,-5.264,1.01,Medium
CA-2012-130792,28/04/2012,5/5/2012,Russell Applegate,Consumer,Office Supplies,12,4,0.8,-18.8728,0.99,Medium
ES-2012-2456263,28/04/2012,4/5/2012,Thais Sissman,Consumer,Office Supplies,21,2,0,3.42,0.61,Medium
MX-2012-115056,28/04/2012,30/04/2012,Anthony Witt,Consumer,Technology,74,2,0,11.08,0.37,Medium
CA-2012-130792,28/04/2012,5/5/2012,Russell Applegate,Consumer,Office Supplies,9,3,0.8,-20.3322,0.36,Medium
MX-2012-101763,29/04/2012,1/5/2012,Harold Engle,Corporate,Office Supplies,241,8,0,81.92,48.35,Critical
MX-2012-101763,29/04/2012,1/5/2012,Harold Engle,Corporate,Office Supplies,103,7,0,0.98,19.86,Critical
IN-2012-40561,29/04/2012,3/5/2012,Shirley Jackson,Consumer,Office Supplies,45,4,0,15.96,6.46,High
IN-2012-40561,29/04/2012,3/5/2012,Shirley Jackson,Consumer,Office Supplies,17,1,0,2.31,2.28,High
MX-2012-101763,29/04/2012,1/5/2012,Harold Engle,Corporate,Office Supplies,14,3,0,6.42,2.1,Critical
CA-2012-157434,29/04/2012,4/5/2012,Jim Kriz,Home Office,Office Supplies,8,2,0.2,2.8884,0.25,Medium
ES-2012-3667418,30/04/2012,5/5/2012,Bryan Davis,Consumer,Furniture,"1,243",3,0.1,345.15,133.6,Medium
CA-2012-135174,30/04/2012,2/5/2012,Benjamin Patterson,Consumer,Technology,"1,023",5,0.4,-255.7425,128.09,High
MX-2012-121601,30/04/2012,5/5/2012,Hunter Glantz,Consumer,Furniture,657,9,0.4,21.816,60.7,Medium
IN-2012-55408,30/04/2012,5/5/2012,Charles Sheldon,Corporate,Office Supplies,167,3,0.1,9.207,35.76,High
MX-2012-155285,30/04/2012,30/04/2012,Lisa Hazard,Consumer,Furniture,399,4,0,143.52,26.77,Medium
MX-2012-155285,30/04/2012,30/04/2012,Lisa Hazard,Consumer,Office Supplies,176,6,0,5.16,21.9,Medium
IN-2012-55408,30/04/2012,5/5/2012,Charles Sheldon,Corporate,Technology,124,2,0.1,38.67,21.78,High
US-2012-164175,30/04/2012,5/5/2012,Paul Stevenson,Home Office,Furniture,213,5,0.3,-15.2225,14.19,Medium
